Time,Top.Head,Top.Head,Top.Head,Rear.Head,Rear.Head,Rear.Head,R.Scapula,R.Scapula,R.Scapula,Sacral,Sacral,Sacral,L.Shoulder,L.Shoulder,L.Shoulder,L.Elbow,L.Elbow,L.Elbow,L.Wrist,L.Wrist,L.Wrist,L.ASIS,L.ASIS,L.ASIS,L.Knee,L.Knee,L.Knee,L.Ankle,L.Ankle,L.Ankle,L.Toe,L.Toe,L.Toe,R.Shoulder,R.Shoulder,R.Shoulder,R.Elbow,R.Elbow,R.Elbow,R.Wrist,R.Wrist,R.Wrist,R.ASIS,R.ASIS,R.ASIS,R.Knee,R.Knee,R.Knee,R.Ankle,R.Ankle,R.Ankle,R.Toe,R.Toe,R.Toe
Unnamed: 1_level_1,X2,Y2,Z2,X3,Y3,Z3,X22,Y22,Z22,X12,Y12,Z12,X4,Y4,Z4,X6,Y6,Z6,X8,Y8,Z8,X10,Y10,Z10,X13,Y13,Z13,X15,Y15,Z15,X17,Y17,Z17,X5,Y5,Z5,X7,Y7,Z7,X9,Y9,Z9,X11,Y11,Z11,X14,Y14,Z14,X16,Y16,Z16,X18,Y18,Z18
17.9,708.6377,-425.66882000000004,1723.3879399999998,687.3413099999999,-448.61154000000005,1626.6729699999999,684.6592400000001,-547.72186,1379.54419,582.0427900000001,-434.56155,1006.40588,646.55267,-180.78072,1388.85364,560.33453,-165.04616000000001,1176.98718,781.95966,-189.18379,1106.29456,724.06396,-269.70679,966.50415,748.28546,-211.93732000000003,485.64133,633.52081,-256.38864,101.98026999999999,828.97217,-208.43732,-30.863840000000003,834.98859,-569.99011,1405.1851800000002,766.50781,-676.9345099999999,1187.16064,888.48181,-504.22327,1116.8062699999998,809.97601,-461.50946,954.7166699999999,727.40192,-548.5778799999999,484.91489,517.64252,-648.8385,124.8565,680.46307,-579.83118,-33.39618
17.908,707.45953,-426.47641,1715.05823,687.2643400000001,-448.27817000000005,1618.09106,685.24585,-548.22437,1370.09387,582.80804,-435.21692,996.0086699999999,644.9433,-180.94408,1378.19495,558.67529,-166.75443,1167.12061,781.11499,-189.09901000000002,1098.14075,722.86511,-268.4603,957.93842,755.13892,-210.23956,478.61995999999994,634.36578,-256.94632,97.51626999999999,829.76477,-208.3425,-32.24635,836.25256,-569.2310200000001,1395.7951699999999,768.15027,-676.49603,1178.7086199999999,,,,810.58185,-461.435,944.4894400000001,718.56641,-550.91278,477.69839,511.97263,-648.41565,119.63111,679.31232,-579.96143,-32.64459
17.917,706.2966299999999,-426.86703,1708.1661399999998,687.22302,-447.55440999999996,1609.8161599999999,685.47845,-548.73151,1360.8042,581.96344,-435.86355999999995,985.5278900000001,643.5885599999999,-181.14168999999998,1367.70728,556.3833599999999,-167.38385,1159.01563,779.45953,-189.01535,1091.74182,722.59625,-267.69788,948.51245,757.37366,-207.84508,472.04195999999996,634.94983,-258.04767000000004,94.29706999999999,829.63385,-208.31989,-32.71412,838.5183099999999,-569.56683,1387.2345,769.2806400000001,-676.5151400000001,1171.13977,890.67657,-503.07422,1102.24756,811.7417,-461.19073,934.55005,711.20673,-552.74609,472.80389,505.47433,-646.9530599999999,116.75538999999999,679.09235,-580.4432400000001,-32.64752
17.925,705.04565,-427.21716,1702.4317600000002,687.0441900000001,-446.65770999999995,1602.82129,686.05103,-550.06268,1352.0011,580.14648,-435.82037,975.9190699999999,641.65137,-180.4888,1358.70898,553.79547,-168.58865,1151.2948,778.02661,-188.12495,1085.3313,722.55255,-266.09302,939.3826300000001,757.03265,-205.82098,464.83234000000004,634.80817,-259.4332,92.91969,829.86224,-208.44917,-32.777,839.8162199999999,-568.83112,1379.4249300000001,770.33521,-676.3901400000001,1164.60913,890.7326699999999,-502.94897000000003,1096.20435,812.55701,-461.28079,926.34106,708.14008,-552.11871,469.58495999999997,502.28378,-646.05884,112.94218000000001,679.01086,-580.63818,-32.475559999999994
17.933,704.69141,-427.1488,1698.19531,687.73438,-446.25885,1598.36169,686.99677,-550.88666,1346.4963400000001,577.9916400000001,-436.41614000000004,967.74969,640.54462,-180.02753,1351.3898900000002,551.73993,-170.34888999999998,1145.45166,776.5804400000001,-187.15356,1080.39453,721.50598,-264.45662999999996,931.34412,754.33972,-204.21118,459.21759000000003,635.8526,-259.85504,90.84392,829.8317900000001,-208.09425,-33.39685,842.3403900000001,-568.5928299999999,1372.97168,770.55151,-677.14349,1160.0955800000002,892.86273,-502.9993,1092.67688,812.4681400000001,-460.806,919.43884,708.24188,-550.32898,468.40765,500.28615999999994,-644.67249,110.41578999999999,678.92029,-580.78345,-32.68456
17.942,704.37109,-427.26242,1695.52405,689.00732,-446.53986,1595.80737,689.67584,-551.25513,1344.3088400000001,577.95007,-437.08154,962.9915800000001,640.20074,-179.71411,1347.61646,548.55029,-170.91562,1143.24854,775.34485,-187.1123,1076.1461199999999,720.83386,-262.62161000000003,925.2262599999999,753.1684,-204.50664,456.6311,636.22668,-260.93457,90.21741,830.06384,-208.02671999999998,-33.856609999999996,844.21832,-567.49353,1369.05774,771.28076,-677.6698,1157.79297,891.88806,-502.68475,1089.41516,812.72516,-460.26273,915.03864,708.01459,-549.5543200000001,466.24997,498.53009000000003,-642.30353,108.96744,678.86798,-580.66968,-33.070370000000004
17.95,704.82343,-427.3533,1693.97815,689.40295,-446.24039000000005,1594.41797,692.5105599999999,-551.21185,1343.9873,578.3562,-437.4025,962.8457,640.01758,-180.20203999999998,1347.75977,546.90302,-172.47685,1143.1615,773.2348599999999,-186.95111,1073.62878,719.13922,-260.35266,921.49902,754.99432,-206.96339,456.59314000000006,636.56305,-262.36542000000003,89.61527,830.07556,-207.87592,-33.92901,846.7819199999999,-565.9024,1367.4271199999998,772.26575,-677.82336,1157.21265,893.8610199999999,-503.21227999999996,1088.4718,812.9166299999999,-459.60837000000004,912.24585,708.91901,-548.95233,464.55685,497.8978,-641.24994,109.19827,679.00171,-581.6026,-34.0673
17.958,705.0917400000001,-427.79187,1694.0675,690.01337,-446.39398,1593.7312,693.76288,-551.0838,1345.0317400000001,578.92633,-437.65505999999993,964.33295,638.54108,-180.61905,1350.27954,545.2865,-174.34986999999998,1144.52783,772.28143,-186.93413,1072.31311,717.99707,-258.25363,920.9934099999999,755.01428,-208.82523999999998,458.69608,636.96008,-262.55151,89.95814,830.21735,-207.91019,-34.048320000000004,848.17706,-564.76862,1368.08545,772.59363,-677.76727,1158.95081,894.06781,-503.1958,1088.4397,813.21234,-458.02383,912.6419699999999,709.9877299999999,-548.74176,464.14910999999995,499.27582,-640.55786,110.11561,679.02887,-581.36688,-34.3856
17.967,705.08435,-428.23540999999994,1695.6074199999998,690.58313,-446.13605,1595.32654,694.50739,-550.76184,1347.88354,577.82513,-436.91,967.6918900000001,637.3893400000001,-181.07727,1354.24023,544.51935,-176.06526000000002,1147.9569099999999,769.7374900000001,-187.29146,1072.32214,717.08484,-257.4953,924.98615,754.08459,-210.71523,461.03380999999996,637.3543099999999,-262.52692,90.59218,830.29547,-207.93549,-34.11908,848.7004400000001,-563.95953,1370.9851099999998,773.01141,-677.82678,1162.36206,894.3584599999999,-503.66553,1090.11755,813.0155,-457.15567000000004,915.72266,712.15765,-548.45123,465.66104,501.52893,-639.8507099999999,112.56127,679.92474,-580.84094,-34.173840000000006
17.975,705.6184099999999,-428.19131,1699.18103,692.82172,-446.5415,1598.75098,695.66467,-549.9182099999999,1352.32898,578.47974,-437.39615,972.3413699999999,637.2271099999999,-180.95651,1359.24854,543.66022,-177.94541999999998,1152.72302,768.75433,-187.89643999999998,1073.7451199999998,716.33771,-257.63122999999996,930.4707,751.56775,-213.2056,464.14367999999996,637.06757,-262.25104,92.49635,830.29547,-207.93549,-34.11908,850.33514,-563.09528,1374.93689,772.58527,-677.63245,1167.54431,896.07916,-504.0451,1093.53259,812.85095,-456.20474,920.5296599999999,716.31598,-547.13373,468.83398,505.43344,-639.32935,115.77853999999999,680.33191,-580.87671,-34.44003
17.983,706.68304,-429.28045999999995,1704.33252,693.63281,-446.91629000000006,1603.85901,696.2217400000001,-549.18036,1358.22583,578.91748,-437.80124000000006,977.7398699999999,637.39795,-181.00255,1365.47314,543.03979,-179.4021,1159.22375,767.1759599999999,-188.57536000000002,1076.37671,716.14661,-257.93945,936.71649,746.81989,-216.1685,467.8439,636.77661,-261.73773,94.00446,830.40253,-208.01082,-34.10105,851.6312300000001,-562.49518,1380.77551,774.62726,-677.55444,1173.13806,895.53955,-504.00742,1098.2368199999999,812.41156,-455.17712,927.1897,722.09882,-546.12927,473.95062,510.41843,-638.95142,120.70023,680.3668200000001,-580.74274,-34.9838
17.992,707.64325,-429.49136,1710.49646,694.75732,-447.47125,1610.14636,697.0189799999999,-548.9104,1364.81812,578.6607700000001,-437.42685,984.85095,637.52057,-180.65028,1372.6113300000002,542.0029900000001,-180.52501,1166.1398900000002,765.21594,-188.64105,1080.63342,716.14783,-258.7226,944.12036,740.54218,-218.61311,471.98767000000004,635.9375,-261.09722999999997,96.74417,830.64142,-207.8755,-33.38313,852.6845099999999,-561.4146099999999,1387.7396199999998,775.56561,-677.63428,1180.2207,895.4445199999999,-503.73456,1103.84802,812.4776,-454.72128,934.8847699999999,729.31573,-545.78711,479.05057,516.40936,-637.97321,126.25081000000002,681.06219,-580.50397,-35.595620000000004
18.0,708.8314799999999,-429.55084000000005,1717.5208699999998,695.84241,-447.70617999999996,1617.93286,698.3441799999999,-548.45532,1372.20056,579.45068,-438.22375,992.4785199999999,638.29138,-179.95361,1380.8673099999999,541.59985,-181.39932,1174.1124300000001,764.72498,-188.91341,1085.6928699999999,714.85645,-259.15915,953.28589,732.7608,-220.79063,477.4707,635.72839,-260.11093,99.31156,829.87946,-207.82425,-33.50378,853.38885,-560.88098,1395.41833,776.59888,-677.26764,1187.87598,894.9024699999999,-503.9913,1111.24854,812.13037,-453.9534,943.1535,737.14404,-545.10681,485.11992999999995,523.2338900000001,-637.03003,132.45367,681.5448,-580.61139,-35.85407
18.008,710.2005,-429.68527,1725.2174100000002,696.08417,-448.07895,1625.98523,699.6120599999999,-548.1571,1380.1440400000001,579.92432,-437.60056,1001.40405,639.29926,-179.59436000000002,1389.68408,541.4295,-181.93814,1182.91382,762.61798,-188.68504,1092.21326,714.4223,-260.04565,962.11646,724.56622,-222.47234,484.1073,635.20685,-259.08627,102.33285,829.76477,-208.3425,-32.24635,853.8975199999999,-560.34473,1404.3576699999999,777.45532,-677.0611,1196.12,894.61505,-504.31708,1118.86719,812.17993,-453.51529000000005,951.88855,746.98938,-544.16565,490.91379000000006,531.78979,-636.5210599999999,138.60596,682.19708,-581.7124,-37.15866
18.017,711.6695599999999,-429.46219,1733.49353,696.89044,-448.47485,1634.5741,700.55109,-547.77258,1388.52246,580.8956900000001,-438.39645,1010.1163300000001,639.3774400000001,-179.25713000000002,1398.9235800000001,541.35974,-181.80905,1191.76282,762.0356400000001,-189.06145,1098.948,714.01233,-260.95612,970.77856,715.35559,-223.70882999999998,490.46207000000004,633.80847,-257.55707,105.43106,829.53656,-208.58338999999998,-31.85844,854.0413800000001,-559.83136,1413.55615,778.33112,-677.25366,1205.06445,894.2912,-503.80432,1127.24194,812.0189799999999,-453.57196,960.6628400000001,755.8218400000001,-543.57678,498.08829000000003,541.18201,-636.14258,144.66451999999998,681.91815,-580.0191,-37.65278
18.025,713.03558,-429.52438,1741.19617,697.3933099999999,-448.95302999999996,1642.89063,701.0941799999999,-547.4975599999999,1397.10889,581.64148,-438.09082,1019.1333599999999,639.56641,-179.08861000000002,1408.31641,541.35748,-181.72722,1200.63025,761.77252,-188.76295,1105.8898900000002,713.2374900000001,-261.6947,978.73511,706.08673,-225.03552000000002,496.93380999999994,632.62091,-255.98177,108.63453999999999,829.0057400000001,-208.01474,-31.23967,854.67175,-559.35291,1423.14026,779.15393,-677.15912,1214.15552,892.9278,-503.14612,1135.28296,811.91211,-453.3446,969.3987400000001,764.77667,-543.4793099999999,504.93555,551.2394400000001,-635.2832,150.23301999999998,683.97742,-581.59412,-39.705090000000006
18.033,714.47052,-429.46634000000006,1749.0109899999998,697.27136,-448.72763,1651.0907,700.91052,-546.67841,1405.66138,582.83051,-438.62415,1028.08411,639.6015,-179.1234,1417.90527,541.86096,-181.6366,1209.21777,761.44543,-189.31861999999998,1112.64734,712.60583,-262.03927999999996,986.67072,695.27667,-225.84457,503.50729,631.62189,-253.57376000000002,112.0779,828.75555,-207.88036,-30.65359,854.17151,-558.68494,1432.3065199999999,780.75,-677.19843,1222.91028,891.8996599999999,-502.83300999999994,1143.5252699999999,811.9066799999999,-452.5766,977.90814,773.54333,-542.76147,512.03357,561.5163,-634.49213,155.95718,685.98022,-581.0285,-42.07719
18.042,714.9259,-429.3356,1755.98035,696.87115,-448.9119,1658.83093,701.61041,-546.1560099999999,1413.76135,584.09296,-439.00629000000004,1036.20898,639.6433099999999,-179.46878,1427.05054,542.6875,-181.27704,1217.19104,760.45215,-189.26466000000002,1119.50549,711.91412,-262.80338,993.4970699999999,685.14996,-227.48906000000002,509.68435999999997,630.88037,-251.88597000000001,115.42166999999999,828.6369,-208.01187,-29.66038,853.8259300000001,-558.12073,1441.1012,781.57318,-677.69525,1231.9201699999999,891.32019,-502.88430999999997,1150.75256,811.52252,-451.84198,986.32935,781.22083,-541.85291,519.55249,570.97919,-633.40045,161.88452,686.5816,-581.3662099999999,-45.08852
18.05,716.21893,-429.46204000000006,1762.65247,696.6381200000001,-448.88004000000006,1665.38489,701.35284,-545.39166,1421.5828900000001,585.1052900000001,-439.43892999999997,1044.84351,639.34393,-180.00256000000002,1435.2999300000001,543.57434,-180.74553999999998,1225.2224099999999,759.49512,-189.29695,1126.28345,711.45966,-263.38669,1000.29749,675.43829,-229.5558,515.17108,630.22156,-249.23137000000003,119.06846999999999,828.50549,-207.5872,-28.67732,853.4680800000001,-557.38226,1449.46301,781.62866,-678.23816,1240.17749,889.50037,-503.39902,1157.77734,811.40918,-451.30411,994.052,789.20068,-540.00775,526.2746,579.84644,-631.9231,167.58373999999998,688.61633,-580.86157,-47.47148
18.058,716.54266,-429.38147000000004,1767.922,696.38031,-448.75005999999996,1671.0324699999999,701.2932099999999,-544.36243,1428.49109,586.74518,-439.98444000000006,1052.4754599999999,639.40698,-180.35058999999998,1443.19897,543.08411,-179.76643,1231.99939,759.75897,-189.18452,1132.07117,711.63422,-263.87161000000003,1006.5924699999999,666.1745,-232.32181,520.49829,628.96191,-246.68575,122.34098,828.25006,-207.28166000000002,-28.4669,853.50092,-556.79669,1456.81775,782.1293900000001,-679.1685200000001,1247.52576,888.65302,-503.53945999999996,1163.66785,811.45538,-450.25586,1000.44196,795.78003,-538.3593099999999,532.32794,587.78131,-630.8924,172.45979,692.38373,-580.56165,-49.07067
18.067,717.17535,-429.8053,1772.97607,696.18042,-448.87274,1675.87805,701.10736,-543.84998,1435.4476300000001,587.9538,-441.19060999999994,1059.48975,639.18201,-180.68074,1450.2301,542.43756,-178.71912,1238.33691,759.32312,-189.03777,1137.15515,711.45111,-264.27271,1011.9418900000001,657.94757,-234.4734,525.05157,626.87494,-244.73824,126.15456,826.6062,-205.80411999999998,-29.16998,852.63446,-555.79858,1462.77576,782.05286,-680.11938,1254.43408,887.8786,-503.99023,1169.25916,810.3396,-449.43582000000004,1006.2570800000001,803.2277799999999,-536.02887,537.3182400000001,595.58167,-629.03497,176.87613000000002,698.16412,-580.2044099999999,-49.39662
18.075,717.2629400000001,-430.10074000000003,1776.76685,695.72479,-449.12701,1679.94678,701.50867,-543.3158,1441.07251,589.4231599999999,-442.2312,1065.71667,638.95557,-181.03743,1455.72083,542.53278,-178.32127,1242.9436,759.4746700000001,-189.10701,1141.23083,712.01099,-264.09671000000003,1016.5119599999999,650.9704,-237.00816,529.26007,624.25653,-243.57394,128.39558,823.97095,-204.80234,-28.08949,852.21057,-555.33173,1468.3812300000002,781.3793900000001,-681.86426,1260.19629,886.55164,-505.69128,1173.755,809.87512,-448.27139000000005,1011.1976900000001,809.64355,-533.33093,542.0720200000001,602.4305400000001,-627.8505200000001,180.50368,709.6192599999999,-576.49689,-46.7471
18.083,716.9000900000001,-431.08190999999994,1780.11157,695.3281900000001,-449.47711,1683.30432,701.64954,-543.31604,1445.8563199999999,590.62775,-442.77243,1071.41406,638.5304,-181.68137,1460.12463,542.06372,-177.53003999999999,1246.32007,759.41418,-189.00856000000002,1144.5548099999999,711.76068,-264.01501,1020.5175800000001,646.05621,-238.55377000000001,533.4397,619.13666,-243.94082999999998,131.28473,818.3855,-203.18317,-26.290509999999998,852.19159,-554.75409,1472.45251,780.41614,-683.47162,1265.31897,885.17969,-506.78585999999996,1177.3064,809.73358,-447.60797,1015.32465,817.10217,-530.21808,546.45514,610.99158,-625.6544200000001,182.4742,724.3819,-570.73639,-40.58893
18.092,717.4705799999999,-431.85720999999995,1782.68372,695.41309,-449.94333,1685.98523,701.75348,-543.06348,1448.83655,591.9227900000001,-443.11075,1075.9188199999999,637.43701,-182.11086,1463.12231,542.27216,-177.16743,1249.22046,759.20618,-189.19701,1146.86438,711.74463,-264.09033,1023.60541,643.75775,-239.50028999999998,536.5658,612.60168,-245.43977,133.24261,811.31848,-202.81882,-24.698970000000003,852.0709800000001,-554.6355599999999,1476.00818,780.08862,-684.88257,1269.51978,884.04486,-508.04462,1179.64343,809.83276,-447.20724,1018.4097300000001,822.5513900000001,-526.56677,549.70593,621.8385,-622.8682299999999,182.49155,741.37262,-564.37042,-35.029109999999996
18.1,717.26398,-432.24225,1784.6890899999999,694.6628400000001,-450.03189000000003,1687.84729,701.72504,-543.26044,1451.02576,592.81738,-443.60519000000005,1079.82483,637.1379400000001,-182.04713,1464.67603,541.07971,-176.1265,1251.08936,759.1546599999999,-189.21873,1148.4342,711.49738,-264.0314,1026.08313,643.49512,-239.1799,539.42627,604.79065,-248.70561,135.04221,801.31647,-204.26924,-24.40126,852.0191699999999,-554.44434,1478.39014,779.21552,-686.08344,1272.91406,882.7381,-509.35602,1180.46167,810.19708,-446.70095999999995,1021.15265,827.83167,-523.604,552.71863,632.21326,-620.2894299999999,182.1554,759.1861,-556.95483,-30.550690000000003
